"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","","0","Открытие формы документа ""Сообщение ЭДО"" (СообщениеЭДО)","1","0","Открытие формы документа ""Сообщение ЭДО"" (СообщениеЭДО)","0"
"0","","0","Копирование элемента документа ""Акт о расхождениях после отгрузки"" (АктОРасхожденияхПослеОтгрузки)","1","0","Копирование элемента документа ""Акт о расхождениях после отгрузки"" (АктОРасхожденияхПослеОтгрузки)","0"
"0","","0","Открытие формы списка регистра сведений ""Даты обновления стандартных списков новостей"" (ДатыОбновленияСтандартныхСписковНовостей)","1","0","Открытие формы списка регистра сведений ""Даты обновления стандартных списков новостей"" (ДатыОбновленияСтандартныхСписковНовостей)","0"
"0","","0","Копирование элемента справочника ""Рассылки отчетов"" (РассылкиОтчетов)","1","0","Копирование элемента справочника ""Рассылки отчетов"" (РассылкиОтчетов)","0"
"0","","0","Открытие формы списка документа ""Запланированное взаимодействие"" (ЗапланированноеВзаимодействие)","1","0","Открытие формы списка документа ""Запланированное взаимодействие"" (ЗапланированноеВзаимодействие)","0"
"0","","0","Открытие формы списка справочника ""Варианты классификации задолженности"" (ВариантыКлассификацииЗадолженности)","1","0","Открытие формы списка справочника ""Варианты классификации задолженности"" (ВариантыКлассификацииЗадолженности)","0"
"0","","0","Копирование элемента группы справочника ""Рассылки отчетов"" (РассылкиОтчетов)","1","0","Копирование элемента группы справочника ""Рассылки отчетов"" (РассылкиОтчетов)","0"
"0","","0","Открытие формы обработки ""Платежки"" (Платежки)","1","0","Открытие формы обработки ""Платежки"" (Платежки)","0"
"0","","0","Копирование элемента плана видов характеристик ""Дополнительная информация"" (CRM_ДополнительнаяИнформация)","1","0","Копирование элемента плана видов характеристик ""Дополнительная информация"" (CRM_ДополнительнаяИнформация)","0"
"0","","0","Копирование элемента справочника ""Настройки ветис"" (НастройкиВетис)","1","0","Копирование элемента справочника ""Настройки ветис"" (НастройкиВетис)","0"
"0","","0","Открытие формы регистра сведений ""Отборы по лентам новостей, настроенные пользователем"" (ОтборыПоЛентамНовостейПользовательские)","1","0","Открытие формы регистра сведений ""Отборы по лентам новостей, настроенные пользователем"" (ОтборыПоЛентамНовостейПользовательские)","0"
"0","","0","Копирование элемента справочника ""Склады маркетплейсов"" (СкладыМаркетплейсов)","1","0","Копирование элемента справочника ""Склады маркетплейсов"" (СкладыМаркетплейсов)","0"
"0","","0","Копирование элемента справочника ""Группы доступа физических лиц"" (ГруппыДоступаФизическихЛиц)","1","0","Копирование элемента справочника ""Группы доступа физических лиц"" (ГруппыДоступаФизическихЛиц)","0"
"0","","0","Открытие формы журнала документов ""Направления на выезд (Заявка)"" (Направления)","1","0","Открытие формы журнала документов ""Направления на выезд (Заявка)"" (Направления)","0"
"0","","0","Печать элемента документа ""Авансовый отчет"" (АвансовыйОтчет)","1","0","Печать элемента документа ""Авансовый отчет"" (АвансовыйОтчет)","0"
"0","","0","Открытие формы списка справочника ""Карты лояльности"" (КартыЛояльности)","1","0","Открытие формы списка справочника ""Карты лояльности"" (КартыЛояльности)","0"
"0","","0","Открытие формы отчета ""Сводная ведомость расчетов"" (РасчетыСПартнерами)","1","0","Открытие формы отчета ""Сводная ведомость расчетов"" (РасчетыСПартнерами)","0"
"0","","0","Открытие формы документа ""Начисление ретробонуса поставщика"" (НачислениеРетробонусаПоставщикам)","1","0","Открытие формы документа ""Начисление ретробонуса поставщика"" (НачислениеРетробонусаПоставщикам)","0"
"0","","0","Открытие формы обработки ""Поиск и удаление дублей"" (ПоискИУдалениеДублей)","1","0","Открытие формы обработки ""Поиск и удаление дублей"" (ПоискИУдалениеДублей)","0"
"0","","0","Открытие формы справочника ""Условия предоставления скидок (наценок)"" (УсловияПредоставленияСкидокНаценок)","1","0","Открытие формы справочника ""Условия предоставления скидок (наценок)"" (УсловияПредоставленияСкидокНаценок)","0"
"0","","0","Открытие формы справочника ""Настройки загрузки паспортов качества"" (НастройкиЗагрузкиПаспортовКачества)","1","0","Открытие формы справочника ""Настройки загрузки паспортов качества"" (НастройкиЗагрузкиПаспортовКачества)","0"
"0","","0","Открытие формы отчета ""(не используется) Поступления от поставщиков"" (АнализСебестоимостиТоваровПоПоставщикам)","1","0","Открытие формы отчета ""(не используется) Поступления от поставщиков"" (АнализСебестоимостиТоваровПоПоставщикам)","0"
"0","","0","Открытие формы справочника ""CISLink настройки отправки данных"" (CISLink_НастройкиОтправкиДанных)","1","0","Открытие формы справочника ""CISLink настройки отправки данных"" (CISLink_НастройкиОтправкиДанных)","0"
"0","","0","Открытие формы списка регистра сведений ""Файлы на распознавании"" (ФайлыНаРаспознавании)","1","0","Открытие формы списка регистра сведений ""Файлы на распознавании"" (ФайлыНаРаспознавании)","0"
"0","","0","Открытие формы списка справочника ""Типоразмеры ячеек"" (ТипоразмерыЯчеек)","1","0","Открытие формы списка справочника ""Типоразмеры ячеек"" (ТипоразмерыЯчеек)","0"
"0","","0","Ввод на основании документа ""План закупок""","1","0","Ввод на основании документа ""План закупок""","0"
"0","","0","Копирование элемента документа ""Снятие остатков для инвентаризации"" (СнятиеОстатковДляИнвентаризации)","1","0","Копирование элемента документа ""Снятие остатков для инвентаризации"" (СнятиеОстатковДляИнвентаризации)","0"
"0","","0","Копирование элемента документа ""Корректировка налогообложения НДС партий товаров"" (КорректировкаНалогообложенияНДСПартийТоваров)","1","0","Копирование элемента документа ""Корректировка налогообложения НДС партий товаров"" (КорректировкаНалогообложенияНДСПартийТоваров)","0"
"0","","0","Открытие формы обработки ""Выравнивание сроков годности при приемке"" (ВыравниваниеСроковГодностиПриПриемке)","1","0","Открытие формы обработки ""Выравнивание сроков годности при приемке"" (ВыравниваниеСроковГодностиПриПриемке)","0"
"0","","0","Открытие формы списка документа ""Сообщение обмена с банками"" (СообщениеОбменСБанками)","1","0","Открытие формы списка документа ""Сообщение обмена с банками"" (СообщениеОбменСБанками)","0"
"0","","0","Открытие формы обработки ""Текущие дела"" (ТекущиеДела)","1","0","Открытие формы обработки ""Текущие дела"" (ТекущиеДела)","0"
"0","","0","Открытие формы списка справочника ""Группы настроек фин. учета расчетов"" (ГруппыФинансовогоУчетаРасчетов)","1","0","Открытие формы списка справочника ""Группы настроек фин. учета расчетов"" (ГруппыФинансовогоУчетаРасчетов)","0"
"0","","0","Открытие формы регистра сведений ""Доступные остатки планируемых поступлений"" (ДоступныеОстаткиПланируемыхПоступлений)","1","0","Открытие формы регистра сведений ""Доступные остатки планируемых поступлений"" (ДоступныеОстаткиПланируемыхПоступлений)","0"
"0","","0","Открытие формы списка регистра сведений ""Номенклатура сегмента"" (НоменклатураСегмента)","1","0","Открытие формы списка регистра сведений ""Номенклатура сегмента"" (НоменклатураСегмента)","0"
"0","","0","Открытие формы справочника ""Склады WMS"" (СкладыWMS)","1","0","Открытие формы справочника ""Склады WMS"" (СкладыWMS)","0"
"0","","0","Копирование элемента справочника ""Должности клиента"" (CRM_Должности)","1","0","Копирование элемента справочника ""Должности клиента"" (CRM_Должности)","0"
"0","","0","Открытие формы справочника ""Контрагенты"" (Контрагенты)","1","0","Открытие формы справочника ""Контрагенты"" (Контрагенты)","0"
"0","","0","Открытие формы справочника ""Водители Maxoptra"" (ВодителиНеИсп)","1","0","Открытие формы справочника ""Водители Maxoptra"" (ВодителиНеИсп)","0"
"0","","0","Открытие формы регистра сведений ""Сервисные специалисты 1С-Бухфон"" (бфСервисныеСпециалисты)","1","0","Открытие формы регистра сведений ""Сервисные специалисты 1С-Бухфон"" (бфСервисныеСпециалисты)","0"
"0","","0","Открытие формы обработки ""(не используется) Обмен с банком с поддержкой прямого обмена"" (ОбменСБанкомСПоддержкойЭД)","1","0","Открытие формы обработки ""(не используется) Обмен с банком с поддержкой прямого обмена"" (ОбменСБанкомСПоддержкойЭД)","0"
"0","","0","Открытие формы списка справочника ""Шаблоны этикеток и ценников"" (ШаблоныЭтикетокИЦенников)","1","0","Открытие формы списка справочника ""Шаблоны этикеток и ценников"" (ШаблоныЭтикетокИЦенников)","0"
"0","","0","Печать элемента документа ""Направление на выезд"" (АйТи_НаправлениеНаВыезд)","1","0","Печать элемента документа ""Направление на выезд"" (АйТи_НаправлениеНаВыезд)","0"
"0","","0","Открытие формы списка справочника ""Значения категорий новостей"" (ЗначенияКатегорийНовостей)","1","0","Открытие формы списка справочника ""Значения категорий новостей"" (ЗначенияКатегорийНовостей)","0"
"0","","0","Открытие формы справочника ""Виды животных"" (ВидыЖивотных)","1","0","Открытие формы справочника ""Виды животных"" (ВидыЖивотных)","0"
"0","","0","Копирование элемента справочника ""Виды цен поставщиков"" (ВидыЦенПоставщиков)","1","0","Копирование элемента справочника ""Виды цен поставщиков"" (ВидыЦенПоставщиков)","0"
"0","","0","Открытие формы списка справочника ""Структуры штрихкодов"" (СтруктурыШК)","1","0","Открытие формы списка справочника ""Структуры штрихкодов"" (СтруктурыШК)","0"
"0","","0","Копирование элемента справочника ""Способы обеспечения потребностей"" (СпособыОбеспеченияПотребностей)","1","0","Копирование элемента справочника ""Способы обеспечения потребностей"" (СпособыОбеспеченияПотребностей)","0"
"0","","0","Открытие формы обработки ""Карта маршрута бизнес-процесса"" (КартаМаршрутаБизнесПроцесса)","1","0","Открытие формы обработки ""Карта маршрута бизнес-процесса"" (КартаМаршрутаБизнесПроцесса)","0"
"0","","0","Открытие формы списка справочника ""Характеристики номенклатуры"" (ХарактеристикиНоменклатуры)","1","0","Открытие формы списка справочника ""Характеристики номенклатуры"" (ХарактеристикиНоменклатуры)","0"
"0","","0","Открытие формы отчета ""Выполнение регулярных условий соглашений с клиентами"" (ВыполнениеУсловийСоглашенийСКлиентами)","1","0","Открытие формы отчета ""Выполнение регулярных условий соглашений с клиентами"" (ВыполнениеУсловийСоглашенийСКлиентами)","0"
"0","","0","Открытие формы справочника ""Группы пользователей"" (ГруппыПользователей)","1","0","Открытие формы справочника ""Группы пользователей"" (ГруппыПользователей)","0"
"0","","0","Открытие формы отчета ""Поступление и отгрузка товаров"" (ПоступлениеИОтгрузкаТоваров)","1","0","Открытие формы отчета ""Поступление и отгрузка товаров"" (ПоступлениеИОтгрузкаТоваров)","0"
"0","","0","Копирование элемента справочника ""Условия обслуживания клиентов торговыми представителями"" (УсловияОбслуживанияПартнеровТорговымиПредставителями)","1","0","Копирование элемента справочника ""Условия обслуживания клиентов торговыми представителями"" (УсловияОбслуживанияПартнеровТорговымиПредставителями)","0"
"0","","0","Копирование элемента справочника ""Виды маркетинговых кампаний"" (CRM_ВидыМаркетинговыхКампаний)","1","0","Копирование элемента справочника ""Виды маркетинговых кампаний"" (CRM_ВидыМаркетинговыхКампаний)","0"
"0","","0","Открытие формы регистра сведений ""Напоминания пользователя"" (НапоминанияПользователя)","1","0","Открытие формы регистра сведений ""Напоминания пользователя"" (НапоминанияПользователя)","0"
"0","","0","Открытие формы регистра сведений ""Каталог акционных товаров"" (ЯРВЕТ_КаталогАкционныхТоваров)","1","0","Открытие формы регистра сведений ""Каталог акционных товаров"" (ЯРВЕТ_КаталогАкционныхТоваров)","0"
"0","","0","Копирование элемента группы справочника ""Графики работы"" (Календари)","1","0","Копирование элемента группы справочника ""Графики работы"" (Календари)","0"
"0","","0","Открытие формы регистра сведений ""Версии подсистем"" (ВерсииПодсистем)","1","0","Открытие формы регистра сведений ""Версии подсистем"" (ВерсииПодсистем)","0"
"0","","0","Запись элемента плана видов характеристик ""Дополнительная информация"" (CRM_ДополнительнаяИнформация)","1","0","Запись элемента плана видов характеристик ""Дополнительная информация"" (CRM_ДополнительнаяИнформация)","0"
"0","","0","Открытие формы списка документа ""Счет на оплату клиенту"" (СчетНаОплатуКлиенту)","1","0","Открытие формы списка документа ""Счет на оплату клиенту"" (СчетНаОплатуКлиенту)","0"
"0","","0","Копирование элемента справочника ""Ключи аналитики учета наборов"" (КлючиАналитикиУчетаНаборов)","1","0","Копирование элемента справочника ""Ключи аналитики учета наборов"" (КлючиАналитикиУчетаНаборов)","0"
"0","","0","Открытие формы списка справочника ""Требования менеджеров"" (ТребованияМенеджеров)","1","0","Открытие формы списка справочника ""Требования менеджеров"" (ТребованияМенеджеров)","0"
"0","","0","Открытие формы списка регистра сведений ""Согласующие возврат от клиентов"" (СогласующиеВозвратОтКлиентов)","1","0","Открытие формы списка регистра сведений ""Согласующие возврат от клиентов"" (СогласующиеВозвратОтКлиентов)","0"
"0","","0","Копирование элемента группы справочника ""Версии мобильных приложений"" (ВерсииМобильныхПриложений)","1","0","Копирование элемента группы справочника ""Версии мобильных приложений"" (ВерсииМобильныхПриложений)","0"
"0","","0","Печать элемента документа ""Списание недостач товаров"" (СписаниеНедостачТоваров)","1","0","Печать элемента документа ""Списание недостач товаров"" (СписаниеНедостачТоваров)","0"
"0","","0","Копирование элемента документа ""Произвольный электронный документ"" (ПроизвольныйЭД)","1","0","Копирование элемента документа ""Произвольный электронный документ"" (ПроизвольныйЭД)","0"
"0","","0","Открытие формы справочника ""Транспортные средства"" (апрТС)","1","0","Открытие формы справочника ""Транспортные средства"" (апрТС)","0"
"0","","0","Копирование элемента справочника ""Состояния партий"" (СостоянияПартийWMS)","1","0","Копирование элемента справочника ""Состояния партий"" (СостоянияПартийWMS)","0"
"0","","0","Открытие формы обработки ""Помощник оформления складских актов"" (ПомощникОформленияСкладскихАктов)","1","0","Открытие формы обработки ""Помощник оформления складских актов"" (ПомощникОформленияСкладскихАктов)","0"
"0","","0","Открытие формы списка справочника ""Виды задач Helpdesk"" (ВидыИнцидентов)","1","0","Открытие формы списка справочника ""Виды задач Helpdesk"" (ВидыИнцидентов)","0"
"0","","0","Открытие формы регистра сведений ""Оплаты сотрудников склада"" (ОплатыСотрудниковСклада)","1","0","Открытие формы регистра сведений ""Оплаты сотрудников склада"" (ОплатыСотрудниковСклада)","0"
"0","","0","Открытие формы списка справочника ""Версии файлов"" (ВерсииФайлов)","1","0","Открытие формы списка справочника ""Версии файлов"" (ВерсииФайлов)","0"
"0","","0","Копирование элемента справочника ""ИТ-сервисы"" (ИТСервисы)","1","0","Копирование элемента справочника ""ИТ-сервисы"" (ИТСервисы)","0"
"0","","0","Открытие формы справочника ""Виды ИТ-сервисов"" (ВидыИТСервисов)","1","0","Открытие формы справочника ""Виды ИТ-сервисов"" (ВидыИТСервисов)","0"
"0","","0","Открытие формы справочника ""Шаблоны заданий очереди"" (ШаблоныЗаданийОчереди)","1","0","Открытие формы справочника ""Шаблоны заданий очереди"" (ШаблоныЗаданийОчереди)","0"
"0","","0","Открытие формы списка справочника ""Причины возникновения претензий"" (ПричиныВозникновенияПретензий)","1","0","Открытие формы списка справочника ""Причины возникновения претензий"" (ПричиныВозникновенияПретензий)","0"
"0","","0","Открытие формы списка регистра сведений ""Даты запрета изменения (загрузки) данных"" (ДатыЗапретаИзменения)","1","0","Открытие формы списка регистра сведений ""Даты запрета изменения (загрузки) данных"" (ДатыЗапретаИзменения)","0"
"0","","0","Открытие формы списка регистра сведений ""Области данных"" (ОбластиДанных)","1","0","Открытие формы списка регистра сведений ""Области данных"" (ОбластиДанных)","0"
"0","","0","Открытие формы отчета ""Состав продажи"" (СоставПродажи)","1","0","Открытие формы отчета ""Состав продажи"" (СоставПродажи)","0"
"0","","0","Открытие формы справочника ""Программы электронной подписи и шифрования"" (ПрограммыЭлектроннойПодписиИШифрования)","1","0","Открытие формы справочника ""Программы электронной подписи и шифрования"" (ПрограммыЭлектроннойПодписиИШифрования)","0"
"0","","0","Копирование элемента справочника ""Папки"" (ПапкиФайлов)","1","0","Копирование элемента справочника ""Папки"" (ПапкиФайлов)","0"
"0","","0","Печать элемента документа ""Корректировка реализации"" (КорректировкаРеализации)","1","0","Печать элемента документа ""Корректировка реализации"" (КорректировкаРеализации)","0"
"0","","0","Открытие формы списка документа ""Акт о расхождениях после отгрузки"" (АктОРасхожденияхПослеОтгрузки)","1","0","Открытие формы списка документа ""Акт о расхождениях после отгрузки"" (АктОРасхожденияхПослеОтгрузки)","0"
"0","","0","Открытие формы документа ""Расчет плана доходов/расходов"" (РасчетПланаДоходовРасходов)","1","0","Открытие формы документа ""Расчет плана доходов/расходов"" (РасчетПланаДоходовРасходов)","0"
"0","","0","Копирование элемента справочника ""Мерчанты Эвотора"" (МерчантыЭвотора)","1","0","Копирование элемента справочника ""Мерчанты Эвотора"" (МерчантыЭвотора)","0"
"0","","0","Копирование элемента справочника ""Структура целей"" (СтруктураЦелей)","1","0","Копирование элемента справочника ""Структура целей"" (СтруктураЦелей)","0"
"0","","0","Копирование элемента справочника ""Предопределенные варианты отчетов"" (ПредопределенныеВариантыОтчетов)","1","0","Копирование элемента справочника ""Предопределенные варианты отчетов"" (ПредопределенныеВариантыОтчетов)","0"
"0","","0","Открытие формы списка справочника ""Виды контактной информации"" (ВидыКонтактнойИнформации)","1","0","Открытие формы списка справочника ""Виды контактной информации"" (ВидыКонтактнойИнформации)","0"
"0","","0","Открытие формы списка документа ""Чек ККМ"" (ЧекККМ)","1","0","Открытие формы списка документа ""Чек ККМ"" (ЧекККМ)","0"
"0","","0","Копирование элемента справочника ""Заболевания ВетИС"" (ЗаболеванияВЕТИС)","1","0","Копирование элемента справочника ""Заболевания ВетИС"" (ЗаболеванияВЕТИС)","0"
"0","","0","Открытие формы справочника ""Графики оплаты"" (ГрафикиОплаты)","1","0","Открытие формы справочника ""Графики оплаты"" (ГрафикиОплаты)","0"
"0","","0","Открытие формы регистра сведений ""Штрихкоды номенклатуры"" (ШтрихкодыНоменклатуры)","1","0","Открытие формы регистра сведений ""Штрихкоды номенклатуры"" (ШтрихкодыНоменклатуры)","0"
"0","","0","Открытие формы списка регистра сведений ""Адресные объекты"" (АдресныеОбъекты)","1","0","Открытие формы списка регистра сведений ""Адресные объекты"" (АдресныеОбъекты)","0"
"0","","0","Копирование элемента группы справочника ""Водители"" (апрВодители)","1","0","Копирование элемента группы справочника ""Водители"" (апрВодители)","0"
"0","","0","Открытие формы отчета ""Изменение ABC/XYZ - распределения клиентов"" (ИзменениеABCXYZРаспределенияКлиентов)","1","0","Открытие формы отчета ""Изменение ABC/XYZ - распределения клиентов"" (ИзменениеABCXYZРаспределенияКлиентов)","0"
"0","","0","Копирование элемента справочника ""Статусы доставки ТК"" (СтатусыДоставкиТК)","1","0","Копирование элемента справочника ""Статусы доставки ТК"" (СтатусыДоставкиТК)","0"
"0","","0","Копирование элемента группы справочника ""Номенклатура поставщиков"" (НоменклатураПоставщиков)","1","0","Копирование элемента группы справочника ""Номенклатура поставщиков"" (НоменклатураПоставщиков)","0"
"0","","0","Открытие формы справочника ""Варианты комплектации номенклатуры"" (ВариантыКомплектацииНоменклатуры)","1","0","Открытие формы справочника ""Варианты комплектации номенклатуры"" (ВариантыКомплектацииНоменклатуры)","0"
"0","","0","Копирование элемента группы справочника ""Статьи движения денежных средств"" (СтатьиДвиженияДенежныхСредств)","1","0","Копирование элемента группы справочника ""Статьи движения денежных средств"" (СтатьиДвиженияДенежныхСредств)","0"
"0","","0","Открытие формы плана видов характеристик ""Статьи расходов"" (СтатьиРасходов)","1","0","Открытие формы плана видов характеристик ""Статьи расходов"" (СтатьиРасходов)","0"
"0","","0","Открытие формы списка справочника ""Физические лица"" (ФизическиеЛица)","1","0","Открытие формы списка справочника ""Физические лица"" (ФизическиеЛица)","0"
"0","","0","Ввод на основании документа ""Расходный кассовый ордер""","1","0","Ввод на основании документа ""Расходный кассовый ордер""","0"
"0","","0","Копирование элемента справочника ""Характеристики номенклатуры"" (ХарактеристикиНоменклатуры)","1","0","Копирование элемента справочника ""Характеристики номенклатуры"" (ХарактеристикиНоменклатуры)","0"
"0","","0","Копирование элемента справочника ""Объекты обмена (Обмен с сайтом)"" (Б_ОбменССайтом_ОбъектыОбмена)","1","0","Копирование элемента справочника ""Объекты обмена (Обмен с сайтом)"" (Б_ОбменССайтом_ОбъектыОбмена)","0"
"0","","0","Копирование элемента справочника ""Учетные записи MS Exchange"" (CRM_УчетныеЗаписиПользователейMSExchange)","1","0","Копирование элемента справочника ""Учетные записи MS Exchange"" (CRM_УчетныеЗаписиПользователейMSExchange)","0"
"0","","0","Открытие формы регистра сведений ""График траншей"" (ГрафикТраншейКредитовИДепозитов)","1","0","Открытие формы регистра сведений ""График траншей"" (ГрафикТраншейКредитовИДепозитов)","0"
"0","","0","Запись элемента плана видов характеристик ""Каналы рекламных воздействий"" (КаналыРекламныхВоздействий)","1","0","Запись элемента плана видов характеристик ""Каналы рекламных воздействий"" (КаналыРекламныхВоздействий)","0"
"0","","0","Печать элемента документа ""Лист кассовой книги"" (ЛистКассовойКниги)","1","0","Печать элемента документа ""Лист кассовой книги"" (ЛистКассовойКниги)","0"
"0","","0","Копирование элемента документа ""Выкуп возвратной тары у поставщика"" (ВыкупВозвратнойТарыУПоставщика)","1","0","Копирование элемента документа ""Выкуп возвратной тары у поставщика"" (ВыкупВозвратнойТарыУПоставщика)","0"
"0","","0","Открытие формы регистра сведений ""Параметры расчета зарплаты водителей"" (ПараметрыРасчетаЗарплатыВодителей)","1","0","Открытие формы регистра сведений ""Параметры расчета зарплаты водителей"" (ПараметрыРасчетаЗарплатыВодителей)","0"
"0","","0","Открытие формы справочника ""Рабочие участки"" (РабочиеУчастки)","1","0","Открытие формы справочника ""Рабочие участки"" (РабочиеУчастки)","0"
"0","","0","Копирование элемента документа ""Отчет комитенту о продажах"" (ОтчетКомитенту)","1","0","Копирование элемента документа ""Отчет комитенту о продажах"" (ОтчетКомитенту)","0"
"0","","0","Открытие формы справочника ""Скидки (наценки)"" (СкидкиНаценки)","1","0","Открытие формы справочника ""Скидки (наценки)"" (СкидкиНаценки)","0"
"0","","0","Печать элемента документа ""Возврат товаров между организациями"" (ВозвратТоваровМеждуОрганизациями)","1","0","Печать элемента документа ""Возврат товаров между организациями"" (ВозвратТоваровМеждуОрганизациями)","0"
"0","","0","Открытие формы справочника ""Причины отмены заказов клиентов"" (ПричиныОтменыЗаказовКлиентов)","1","0","Открытие формы справочника ""Причины отмены заказов клиентов"" (ПричиныОтменыЗаказовКлиентов)","0"
"0","","0","Открытие формы справочника ""Структуры папок MS Exchange"" (CRM_СтруктурыПапокMSExchange)","1","0","Открытие формы справочника ""Структуры папок MS Exchange"" (CRM_СтруктурыПапокMSExchange)","0"
"0","","0","Открытие формы справочника ""Требования менеджеров"" (ТребованияМенеджеров)","1","0","Открытие формы справочника ""Требования менеджеров"" (ТребованияМенеджеров)","0"
"0","","0","Открытие формы обработки ""Обмен ЭДО (ООО ""Ярвет"")"" (Обмен_ЭДО_Ярвет)","1","0","Открытие формы обработки ""Обмен ЭДО (ООО ""Ярвет"")"" (Обмен_ЭДО_Ярвет)","0"
"0","","0","Открытие формы документа ""Анкета"" (Анкета)","1","0","Открытие формы документа ""Анкета"" (Анкета)","0"
"0","","0","Открытие формы списка справочника ""Кассы ККМ"" (КассыККМ)","1","0","Открытие формы списка справочника ""Кассы ККМ"" (КассыККМ)","0"
"0","","0","Копирование элемента справочника ""Настройки распределения дефектуры"" (НастройкиРаспределенияДефектуры)","1","0","Копирование элемента справочника ""Настройки распределения дефектуры"" (НастройкиРаспределенияДефектуры)","0"
"0","","0","Открытие формы отчета ""Расшифровка поступлений по номенклатуре"" (РасшифровкаПоступленийПоНоменклатуре)","1","0","Открытие формы отчета ""Расшифровка поступлений по номенклатуре"" (РасшифровкаПоступленийПоНоменклатуре)","0"
"0","","0","Печать элемента документа ""Отбор (размещение) товаров"" (ОтборРазмещениеТоваров)","1","0","Печать элемента документа ""Отбор (размещение) товаров"" (ОтборРазмещениеТоваров)","0"
"0","","0","Открытие формы отчета ""Анализ закупок по менеджерам"" (АнализЗакупокПоМенеджерам)","1","0","Открытие формы отчета ""Анализ закупок по менеджерам"" (АнализЗакупокПоМенеджерам)","0"
"0","","0","Копирование элемента справочника ""Программы управления кормлением"" (ПрограммыУправленияКормлением)","1","0","Копирование элемента справочника ""Программы управления кормлением"" (ПрограммыУправленияКормлением)","0"
"0","","0","Открытие формы справочника ""Профили групп доступа"" (ПрофилиГруппДоступа)","1","0","Открытие формы справочника ""Профили групп доступа"" (ПрофилиГруппДоступа)","0"
"0","","0","Открытие формы справочника ""Кассовые книги"" (КассовыеКниги)","1","0","Открытие формы справочника ""Кассовые книги"" (КассовыеКниги)","0"
"0","","0","Открытие формы списка справочника ""Виды алкогольной и спиртосодержащей продукции"" (ВидыАлкогольнойПродукции)","1","0","Открытие формы списка справочника ""Виды алкогольной и спиртосодержащей продукции"" (ВидыАлкогольнойПродукции)","0"
"0","","0","Открытие формы регистра сведений ""Входящие/исходящие сообщения (Интеграция МПС)"" (ИнтеграцияМПСВходящиеИсходящиеСообщения)","1","0","Открытие формы регистра сведений ""Входящие/исходящие сообщения (Интеграция МПС)"" (ИнтеграцияМПСВходящиеИсходящиеСообщения)","0"
"0","","0","Открытие формы документа ""Внесение денежных средств в кассу ККМ"" (ВнесениеДенежныхСредствВКассуККМ)","1","0","Открытие формы документа ""Внесение денежных средств в кассу ККМ"" (ВнесениеДенежныхСредствВКассуККМ)","0"
"0","","0","Копирование элемента справочника ""Холдинги контрагентов"" (ХолдингиКонтрагентов)","1","0","Копирование элемента справочника ""Холдинги контрагентов"" (ХолдингиКонтрагентов)","0"
